gps_lat,gps_lon
48.776168,9.182322
48.776168,9.182321
48.776167,9.18232
48.776166,9.182319
48.776166,9.182318
48.776165,9.182317
48.776164,9.182316
48.776164,9.182316
48.776163,9.182315
48.776162,9.182314
48.776162,9.182313
48.776161,9.182312
48.77616,9.182311
48.77616,9.18231
48.776159,9.182309
48.776158,9.182309
48.776158,9.182308
48.776157,9.182307
48.776156,9.182306
48.776156,9.182305
48.776155,9.182304
48.776154,9.182303
48.776154,9.182302
48.776153,9.182302
48.776152,9.182301
48.776151,9.1823
48.776151,9.182299
48.77615,9.182298
48.776149,9.182297
48.776149,9.182296
48.776148,9.182296
48.776147,9.182295
48.776147,9.182294
48.776146,9.182293
48.776145,9.182292
48.776145,9.182291
48.776144,9.182291
48.776143,9.18229
48.776142,9.182289
48.776142,9.182288
48.776141,9.182287
48.77614,9.182286
48.77614,9.182286
48.776139,9.182285
48.776138,9.182284
48.776137,9.182283
48.776137,9.182282
48.776136,9.182282
48.776135,9.182281
48.776135,9.18228
48.776134,9.182279
48.776133,9.182278
48.776133,9.182277
48.776132,9.182277
48.776131,9.182276
48.77613,9.182275
48.77613,9.182274
48.776129,9.182273
48.776128,9.182273
48.776127,9.182272
48.776127,9.182271
48.776126,9.18227
48.776125,9.18227
48.776125,9.182269
48.776124,9.182268
48.776123,9.182267
48.776122,9.182266
48.776122,9.182266
48.776121,9.182265
48.77612,9.182264
48.77612,9.182263
48.776119,9.182263
48.776118,9.182262
48.776117,9.182261
48.776117,9.18226
48.776116,9.18226
48.776115,9.182259
48.776114,9.182258
48.776114,9.182257
48.776113,9.182257
48.776112,9.182256
48.776111,9.182255
48.776111,9.182254
48.77611,9.182254
48.776109,9.182253
48.776108,9.182252
48.776108,9.182251
48.776107,9.182251
48.776106,9.18225
48.776106,9.182249
48.776105,9.182248
48.776104,9.182248
48.776103,9.182247
48.776103,9.182246
48.776102,9.182246
48.776101,9.182245
48.7761,9.182244
48.7761,9.182243
48.776099,9.182243
48.776098,9.182242
48.776097,9.182241
48.776097,9.182241
48.776096,9.18224
48.776095,9.182239
48.776094,9.182238
48.776093,9.182238
48.776093,9.182237
48.776092,9.182236
48.776091,9.182236
48.77609,9.182235
48.77609,9.182234
48.776089,9.182234
48.776088,9.182233
48.776087,9.182232
48.776087,9.182232
48.776086,9.182231
48.776085,9.18223
48.776084,9.18223
48.776084,9.182229
48.776083,9.182228
48.776082,9.182228
48.776081,9.182227
48.776081,9.182226
48.77608,9.182226
48.776079,9.182225
48.776078,9.182224
48.776077,9.182224
48.776077,9.182223
48.776076,9.182222
48.776075,9.182222
48.776074,9.182221
48.776074,9.18222
48.776073,9.18222
48.776072,9.182219
48.776071,9.182219
48.77607,9.182218
48.77607,9.182217
48.776069,9.182217
48.776068,9.182216
48.776067,9.182215
48.776067,9.182215
48.776066,9.182214
48.776065,9.182214
48.776064,9.182213
48.776063,9.182212
48.776063,9.182212
48.776062,9.182211
48.776061,9.182211
48.77606,9.18221
48.776059,9.182209
48.776059,9.182209
48.776058,9.182208
48.776057,9.182208
48.776056,9.182207
48.776056,9.182206
48.776055,9.182206
48.776054,9.182205
48.776053,9.182205
48.776052,9.182204
48.776052,9.182203
48.776051,9.182203
48.77605,9.182202
48.776049,9.182202
48.776048,9.182201
48.776048,9.182201
48.776047,9.1822
48.776046,9.182199
48.776045,9.182199
48.776044,9.182198
48.776044,9.182198
48.776043,9.182197
48.776042,9.182197
48.776041,9.182196
48.77604,9.182196
48.77604,9.182195
48.776039,9.182195
48.776038,9.182194
48.776037,9.182193
48.776036,9.182193
48.776036,9.182192
48.776035,9.182192
48.776034,9.182191
48.776033,9.182191
48.776032,9.18219
48.776031,9.18219
48.776031,9.182189
48.77603,9.182189
48.776029,9.182188
48.776028,9.182188
48.776027,9.182187
48.776027,9.182187
48.776026,9.182186
48.776025,9.182186
48.776024,9.182185
48.776023,9.182185
48.776023,9.182184
48.776022,9.182184
48.776021,9.182183
48.77602,9.182183
48.776019,9.182182
48.776018,9.182182
48.776018,9.182181
48.776017,9.182181
48.776016,9.18218
48.776015,9.18218
48.776014,9.182179
48.776014,9.182179
48.776013,9.182178
48.776012,9.182178
48.776011,9.182177
48.77601,9.182177
48.776009,9.182176
48.776009,9.182176
48.776008,9.182176
48.776007,9.182175
48.776006,9.182175
48.776005,9.182174
48.776004,9.182174
48.776004,9.182173
48.776003,9.182173
48.776002,9.182172
48.776001,9.182172
48.776,9.182172
48.776,9.182171
48.775999,9.182171
48.775998,9.18217
48.775997,9.18217
48.775996,9.182169
48.775995,9.182169
48.775995,9.182169
48.775994,9.182168
48.775993,9.182168
48.775992,9.182167
48.775991,9.182167
48.77599,9.182167
48.77599,9.182166
48.775989,9.182166
48.775988,9.182165
48.775987,9.182165
48.775986,9.182165
48.775985,9.182164
48.775984,9.182164
48.775984,9.182163
48.775983,9.182163
48.775982,9.182163
48.775981,9.182162
48.77598,9.182162
48.775979,9.182161
48.775979,9.182161
48.775978,9.182161
48.775977,9.18216
48.775976,9.18216
48.775975,9.18216
48.775974,9.182159
48.775974,9.182159
48.775973,9.182159
48.775972,9.182158
48.775971,9.182158
48.77597,9.182157
48.775969,9.182157
48.775968,9.182157
48.775968,9.182156
48.775967,9.182156
48.775966,9.182156
48.775965,9.182155
48.775964,9.182155
48.775963,9.182155
48.775963,9.182154
48.775962,9.182154
48.775961,9.182154
48.77596,9.182153
48.775959,9.182153
48.775958,9.182153
48.775957,9.182153
48.775957,9.182152
48.775956,9.182152
48.775955,9.182152
48.775954,9.182151
48.775953,9.182151
48.775952,9.182151
48.775952,9.18215
48.775951,9.18215
48.77595,9.18215
48.775949,9.182149
48.775948,9.182149
48.775947,9.182149
48.775946,9.182149
48.775946,9.182148
48.775945,9.182148
48.775944,9.182148
48.775943,9.182148
48.775942,9.182147
48.775941,9.182147
48.77594,9.182147
48.77594,9.182146
48.775939,9.182146
48.775938,9.182146
48.775937,9.182146
48.775936,9.182145
48.775935,9.182145
48.775934,9.182145
48.775934,9.182145
48.775933,9.182144
48.775932,9.182144
48.775931,9.182144
48.77593,9.182144
48.775929,9.182143
48.775928,9.182143
48.775928,9.182143
48.775927,9.182143
48.775926,9.182143
48.775925,9.182142
48.775924,9.182142
48.775923,9.182142
48.775922,9.182142
48.775921,9.182141
48.775921,9.182141
48.77592,9.182141
48.775919,9.182141
48.775918,9.182141
48.775917,9.18214
48.775916,9.18214
48.775915,9.18214
48.775915,9.18214
48.775914,9.18214
48.775913,9.182139
48.775912,9.182139
48.775911,9.182139
48.77591,9.182139
48.775909,9.182139
48.775909,9.182138
48.775908,9.182138
48.775907,9.182138
48.775906,9.182138
48.775905,9.182138
48.775904,9.182138
48.775903,9.182137
48.775902,9.182137
48.775902,9.182137
48.775901,9.182137
48.7759,9.182137
48.775899,9.182137
48.775898,9.182137
48.775897,9.182136
48.775896,9.182136
48.775896,9.182136
48.775895,9.182136
48.775894,9.182136
48.775893,9.182136
48.775892,9.182136
48.775891,9.182135
48.77589,9.182135
48.775889,9.182135
48.775889,9.182135
48.775888,9.182135
48.775887,9.182135
48.775886,9.182135
48.775885,9.182135
48.775884,9.182134
48.775883,9.182134
48.775882,9.182134
48.775882,9.182134
48.775881,9.182134
48.77588,9.182134
48.775879,9.182134
48.775878,9.182134
48.775877,9.182134
48.775876,9.182134
48.775876,9.182133
48.775875,9.182133
48.775874,9.182133
48.775873,9.182133
48.775872,9.182133
48.775871,9.182133
48.77587,9.182133
48.775869,9.182133
48.775869,9.182133
48.775868,9.182133
48.775867,9.182133
48.775866,9.182133
48.775865,9.182133
48.775864,9.182133
48.775863,9.182133
48.775862,9.182132
48.775862,9.182132
48.775861,9.182132
48.77586,9.182132
48.775859,9.182132
48.775858,9.182132
48.775857,9.182132
48.775856,9.182132
48.775855,9.182132
48.775855,9.182132
48.775854,9.182132
48.775853,9.182132
48.775852,9.182132
48.775851,9.182132
48.77585,9.182132
48.775849,9.182132
48.775848,9.182132
48.775848,9.182132
48.775847,9.182132
48.775846,9.182132
48.775845,9.182132
48.775844,9.182132
48.775843,9.182132
48.775842,9.182132
48.775842,9.182132
48.775841,9.182132
48.77584,9.182132
48.775839,9.182132
48.775838,9.182132
48.775837,9.182132
48.775836,9.182132
48.775835,9.182132
48.775835,9.182132
48.775834,9.182132
48.775833,9.182132
48.775832,9.182132
48.775831,9.182132
48.77583,9.182132
48.775829,9.182132
48.775828,9.182132
48.775828,9.182132
48.775827,9.182133
48.775826,9.182133
48.775825,9.182133
48.775824,9.182133
48.775823,9.182133
48.775822,9.182133
48.775821,9.182133
48.775821,9.182133
48.77582,9.182133
48.775819,9.182133
48.775818,9.182133
48.775817,9.182133
48.775816,9.182133
48.775815,9.182133
48.775814,9.182133
48.775814,9.182134
48.775813,9.182134
48.775812,9.182134
48.775811,9.182134
48.77581,9.182134
48.775809,9.182134
48.775808,9.182134
48.775808,9.182134
48.775807,9.182134
48.775806,9.182134
48.775805,9.182135
48.775804,9.182135
48.775803,9.182135
48.775802,9.182135
48.775801,9.182135
48.775801,9.182135
48.7758,9.182135
48.775799,9.182135
48.775798,9.182136
48.775797,9.182136
48.775796,9.182136
48.775795,9.182136
48.775794,9.182136
48.775794,9.182136
48.775793,9.182136
48.775792,9.182137
48.775791,9.182137
48.77579,9.182137
48.775789,9.182137
48.775788,9.182137
48.775788,9.182137
48.775787,9.182137
48.775786,9.182138
48.775785,9.182138
48.775784,9.182138
48.775783,9.182138
48.775782,9.182138
48.775781,9.182138
48.775781,9.182139
48.77578,9.182139
48.775779,9.182139
48.775778,9.182139
48.775777,9.182139
48.775776,9.18214
48.775775,9.18214
48.775775,9.18214
48.775774,9.18214
48.775773,9.18214
48.775772,9.182141
48.775771,9.182141
48.77577,9.182141
48.775769,9.182141
48.775769,9.182141
48.775768,9.182142
48.775767,9.182142
48.775766,9.182142
48.775765,9.182142
48.775764,9.182143
48.775763,9.182143
48.775762,9.182143
48.775762,9.182143
48.775761,9.182143
48.77576,9.182144
48.775759,9.182144
48.775758,9.182144
48.775757,9.182144
48.775756,9.182145
48.775756,9.182145
48.775755,9.182145
48.775754,9.182145
48.775753,9.182146
48.775752,9.182146
48.775751,9.182146
48.77575,9.182146
48.77575,9.182147
48.775749,9.182147
48.775748,9.182147
48.775747,9.182148
48.775746,9.182148
48.775745,9.182148
48.775744,9.182148
48.775744,9.182149
48.775743,9.182149
48.775742,9.182149
48.775741,9.182149
48.77574,9.18215
48.775739,9.18215
48.775738,9.18215
48.775738,9.182151
48.775737,9.182151
48.775736,9.182151
48.775735,9.182152
48.775734,9.182152
48.775733,9.182152
48.775733,9.182153
48.775732,9.182153
48.775731,9.182153
48.77573,9.182153
48.775729,9.182154
48.775728,9.182154
48.775727,9.182154
48.775727,9.182155
48.775726,9.182155
48.775725,9.182155
48.775724,9.182156
48.775723,9.182156
48.775722,9.182156
48.775722,9.182157
48.775721,9.182157
48.77572,9.182157
48.775719,9.182158
48.775718,9.182158
48.775717,9.182159
48.775716,9.182159
48.775716,9.182159
48.775715,9.18216
48.775714,9.18216
48.775713,9.18216
48.775712,9.182161
48.775711,9.182161
48.775711,9.182161
48.77571,9.182162
48.775709,9.182162
48.775708,9.182163
48.775707,9.182163
48.775706,9.182163
48.775706,9.182164
48.775705,9.182164
48.775704,9.182165
48.775703,9.182165
48.775702,9.182165
48.775701,9.182166
48.7757,9.182166
48.7757,9.182167
48.775699,9.182167
48.775698,9.182167
48.775697,9.182168
48.775696,9.182168
48.775695,9.182169
48.775695,9.182169
48.775694,9.182169
48.775693,9.18217
48.775692,9.18217
48.775691,9.182171
48.77569,9.182171
48.77569,9.182172
48.775689,9.182172
48.775688,9.182172
48.775687,9.182173
48.775686,9.182173
48.775686,9.182174
48.775685,9.182174
48.775684,9.182175
48.775683,9.182175
48.775682,9.182176
48.775681,9.182176
48.775681,9.182176
48.77568,9.182177
48.775679,9.182177
48.775678,9.182178
48.775677,9.182178
48.775676,9.182179
48.775676,9.182179
48.775675,9.18218
48.775674,9.18218
48.775673,9.182181
48.775672,9.182181
48.775672,9.182182
48.775671,9.182182
48.77567,9.182183
48.775669,9.182183
48.775668,9.182184
48.775667,9.182184
48.775667,9.182185
48.775666,9.182185
48.775665,9.182186
48.775664,9.182186
48.775663,9.182187
48.775663,9.182187
48.775662,9.182188
48.775661,9.182188
48.77566,9.182189
48.775659,9.182189
48.775659,9.18219
48.775658,9.18219
48.775657,9.182191
48.775656,9.182191
48.775655,9.182192
48.775654,9.182192
48.775654,9.182193
48.775653,9.182193
48.775652,9.182194
48.775651,9.182195
48.77565,9.182195
48.77565,9.182196
48.775649,9.182196
48.775648,9.182197
48.775647,9.182197
48.775646,9.182198
48.775646,9.182198
48.775645,9.182199
48.775644,9.182199
48.775643,9.1822
48.775642,9.182201
48.775642,9.182201
48.775641,9.182202
48.77564,9.182202
48.775639,9.182203
48.775638,9.182203
48.775638,9.182204
48.775637,9.182205
48.775636,9.182205
48.775635,9.182206
48.775634,9.182206
48.775634,9.182207
48.775633,9.182208
48.775632,9.182208
48.775631,9.182209
48.775631,9.182209
48.77563,9.18221
48.775629,9.182211
48.775628,9.182211
48.775627,9.182212
48.775627,9.182212
48.775626,9.182213
48.775625,9.182214
48.775624,9.182214
48.775623,9.182215
48.775623,9.182215
48.775622,9.182216
48.775621,9.182217
48.77562,9.182217
48.77562,9.182218
48.775619,9.182219
48.775618,9.182219
48.775617,9.18222
48.775616,9.18222
48.775616,9.182221
48.775615,9.182222
48.775614,9.182222
48.775613,9.182223
48.775613,9.182224
48.775612,9.182224
48.775611,9.182225
48.77561,9.182226
48.775609,9.182226
48.775609,9.182227
48.775608,9.182228
48.775607,9.182228
48.775606,9.182229
48.775606,9.18223
48.775605,9.18223
48.775604,9.182231
48.775603,9.182232
48.775603,9.182232
48.775602,9.182233
48.775601,9.182234
48.7756,9.182234
48.7756,9.182235
48.775599,9.182236
48.775598,9.182236
48.775597,9.182237
48.775597,9.182238
48.775596,9.182238
48.775595,9.182239
48.775594,9.18224
48.775593,9.182241
48.775593,9.182241
48.775592,9.182242
48.775591,9.182243
48.77559,9.182243
48.77559,9.182244
48.775589,9.182245
48.775588,9.182246
48.775587,9.182246
48.775587,9.182247
48.775586,9.182248
48.775585,9.182248
48.775584,9.182249
48.775584,9.18225
48.775583,9.182251
48.775582,9.182251
48.775582,9.182252
48.775581,9.182253
48.77558,9.182254
48.775579,9.182254
48.775579,9.182255
48.775578,9.182256
48.775577,9.182257
48.775576,9.182257
48.775576,9.182258
48.775575,9.182259
48.775574,9.18226
48.775573,9.18226
48.775573,9.182261
48.775572,9.182262
48.775571,9.182263
48.77557,9.182263
48.77557,9.182264
48.775569,9.182265
48.775568,9.182266
48.775568,9.182266
48.775567,9.182267
48.775566,9.182268
48.775565,9.182269
48.775565,9.18227
48.775564,9.18227
48.775563,9.182271
48.775563,9.182272
48.775562,9.182273
48.775561,9.182273
48.77556,9.182274
48.77556,9.182275
48.775559,9.182276
48.775558,9.182277
48.775557,9.182277
48.775557,9.182278
48.775556,9.182279
48.775555,9.18228
48.775555,9.182281
48.775554,9.182282
48.775553,9.182282
48.775553,9.182283
48.775552,9.182284
48.775551,9.182285
48.77555,9.182286
48.77555,9.182286
48.775549,9.182287
48.775548,9.182288
48.775548,9.182289
48.775547,9.18229
48.775546,9.182291
48.775545,9.182291
48.775545,9.182292
48.775544,9.182293
48.775543,9.182294
48.775543,9.182295
48.775542,9.182296
48.775541,9.182296
48.775541,9.182297
48.77554,9.182298
48.775539,9.182299
48.775539,9.1823
48.775538,9.182301
48.775537,9.182302
48.775536,9.182302
48.775536,9.182303
48.775535,9.182304
48.775534,9.182305
48.775534,9.182306
48.775533,9.182307
48.775532,9.182308
48.775532,9.182309
48.775531,9.182309
48.77553,9.18231
48.77553,9.182311
48.775529,9.182312
48.775528,9.182313
48.775528,9.182314
48.775527,9.182315
48.775526,9.182316
48.775526,9.182316
48.775525,9.182317
48.775524,9.182318
48.775524,9.182319
48.775523,9.18232
48.775522,9.182321
48.775522,9.182322
48.775521,9.182323
48.77552,9.182324
48.77552,9.182325
48.775519,9.182325
48.775518,9.182326
48.775518,9.182327
48.775517,9.182328
48.775516,9.182329
48.775516,9.18233
48.775515,9.182331
48.775514,9.182332
48.775514,9.182333
48.775513,9.182334
48.775512,9.182335
48.775512,9.182336
48.775511,9.182337
48.77551,9.182337
48.77551,9.182338
48.775509,9.182339
48.775508,9.18234
48.775508,9.182341
48.775507,9.182342
48.775507,9.182343
48.775506,9.182344
48.775505,9.182345
48.775505,9.182346
48.775504,9.182347
48.775503,9.182348
48.775503,9.182349
48.775502,9.18235
48.775501,9.182351
48.775501,9.182352
48.7755,9.182353
48.7755,9.182354
48.775499,9.182355
48.775498,9.182356
48.775498,9.182357
48.775497,9.182357
48.775496,9.182358
48.775496,9.182359
48.775495,9.18236
48.775495,9.182361
48.775494,9.182362
48.775493,9.182363
48.775493,9.182364
48.775492,9.182365
48.775491,9.182366
48.775491,9.182367
48.77549,9.182368
48.77549,9.182369
48.775489,9.18237
48.775488,9.182371
48.775488,9.182372
48.775487,9.182373
48.775487,9.182374
48.775486,9.182375
48.775485,9.182376
48.775485,9.182377
48.775484,9.182378
48.775484,9.182379
48.775483,9.18238
48.775482,9.182381
48.775482,9.182382
48.775481,9.182383
48.775481,9.182384
48.77548,9.182385
48.775479,9.182386
48.775479,9.182387
48.775478,9.182388
48.775478,9.182389
48.775477,9.18239
48.775476,9.182392
48.775476,9.182393
48.775475,9.182394
48.775475,9.182395
48.775474,9.182396
48.775473,9.182397
48.775473,9.182398
48.775472,9.182399
48.775472,9.1824
48.775471,9.182401
48.775471,9.182402
48.77547,9.182403
48.775469,9.182404
48.775469,9.182405
48.775468,9.182406
48.775468,9.182407
48.775467,9.182408
48.775467,9.182409
48.775466,9.18241
48.775465,9.182411
48.775465,9.182412
48.775464,9.182414
48.775464,9.182415
48.775463,9.182416
48.775463,9.182417
48.775462,9.182418
48.775461,9.182419
48.775461,9.18242
48.77546,9.182421
48.77546,9.182422
48.775459,9.182423
48.775459,9.182424
48.775458,9.182425
48.775458,9.182426
48.775457,9.182427
48.775456,9.182429
48.775456,9.18243
48.775455,9.182431
48.775455,9.182432
48.775454,9.182433
48.775454,9.182434
48.775453,9.182435
48.775453,9.182436
48.775452,9.182437
48.775452,9.182438
48.775451,9.182439
48.77545,9.182441
48.77545,9.182442
48.775449,9.182443
48.775449,9.182444
48.775448,9.182445
48.775448,9.182446
48.775447,9.182447
48.775447,9.182448
48.775446,9.182449
48.775446,9.182451
48.775445,9.182452
48.775445,9.182453
48.775444,9.182454
48.775444,9.182455
48.775443,9.182456
48.775443,9.182457
48.775442,9.182458
48.775442,9.18246
48.775441,9.182461
48.77544,9.182462
48.77544,9.182463
48.775439,9.182464
48.775439,9.182465
48.775438,9.182466
48.775438,9.182467
48.775437,9.182469
48.775437,9.18247
48.775436,9.182471
48.775436,9.182472
48.775435,9.182473
48.775435,9.182474
48.775434,9.182475
48.775434,9.182477
48.775433,9.182478
48.775433,9.182479
48.775432,9.18248
48.775432,9.182481
48.775431,9.182482
48.775431,9.182483
48.77543,9.182485
48.77543,9.182486
48.77543,9.182487
48.775429,9.182488
48.775429,9.182489
48.775428,9.18249
48.775428,9.182492
48.775427,9.182493
48.775427,9.182494
48.775426,9.182495
48.775426,9.182496
48.775425,9.182497
48.775425,9.182499
48.775424,9.1825
48.775424,9.182501
48.775423,9.182502
48.775423,9.182503
48.775422,9.182505
48.775422,9.182506
48.775421,9.182507
48.775421,9.182508
48.775421,9.182509
48.77542,9.18251
48.77542,9.182512
48.775419,9.182513
48.775419,9.182514
48.775418,9.182515
48.775418,9.182516
48.775417,9.182518
48.775417,9.182519
48.775416,9.18252
48.775416,9.182521
48.775416,9.182522
48.775415,9.182524
48.775415,9.182525
48.775414,9.182526
48.775414,9.182527
48.775413,9.182528
48.775413,9.18253
48.775412,9.182531
48.775412,9.182532
48.775412,9.182533
48.775411,9.182534
48.775411,9.182536
48.77541,9.182537
48.77541,9.182538
48.775409,9.182539
48.775409,9.18254
48.775409,9.182542
48.775408,9.182543
48.775408,9.182544
48.775407,9.182545
48.775407,9.182547
48.775406,9.182548
48.775406,9.182549
48.775406,9.18255
48.775405,9.182552
48.775405,9.182553
48.775404,9.182554
48.775404,9.182555
48.775404,9.182556
48.775403,9.182558
48.775403,9.182559
48.775402,9.18256
48.775402,9.182561
48.775401,9.182563
48.775401,9.182564
48.775401,9.182565
48.7754,9.182566
48.7754,9.182568
48.775399,9.182569
48.775399,9.18257
48.775399,9.182571
48.775398,9.182573
48.775398,9.182574
48.775398,9.182575
48.775397,9.182576
48.775397,9.182578
48.775396,9.182579
48.775396,9.18258
48.775396,9.182581
48.775395,9.182583
48.775395,9.182584
48.775394,9.182585
48.775394,9.182586
48.775394,9.182588
48.775393,9.182589
48.775393,9.18259
48.775393,9.182591
48.775392,9.182593
48.775392,9.182594
48.775391,9.182595
48.775391,9.182596
48.775391,9.182598
48.77539,9.182599
48.77539,9.1826
48.77539,9.182602
48.775389,9.182603
48.775389,9.182604
48.775389,9.182605
48.775388,9.182607
48.775388,9.182608
48.775388,9.182609
48.775387,9.18261
48.775387,9.182612
48.775386,9.182613
48.775386,9.182614
48.775386,9.182616
48.775385,9.182617
48.775385,9.182618
48.775385,9.182619
48.775384,9.182621
48.775384,9.182622
48.775384,9.182623
48.775383,9.182625
48.775383,9.182626
48.775383,9.182627
48.775382,9.182628
48.775382,9.18263
48.775382,9.182631
48.775381,9.182632
48.775381,9.182634
48.775381,9.182635
48.77538,9.182636
48.77538,9.182638
48.77538,9.182639
48.775379,9.18264
48.775379,9.182641
48.775379,9.182643
48.775379,9.182644
48.775378,9.182645
48.775378,9.182647
48.775378,9.182648
48.775377,9.182649
48.775377,9.182651
48.775377,9.182652
48.775376,9.182653
48.775376,9.182654
48.775376,9.182656
48.775375,9.182657
48.775375,9.182658
48.775375,9.18266
48.775375,9.182661
48.775374,9.182662
48.775374,9.182664
48.775374,9.182665
48.775373,9.182666
48.775373,9.182668
48.775373,9.182669
48.775373,9.18267
48.775372,9.182672
48.775372,9.182673
48.775372,9.182674
48.775371,9.182676
48.775371,9.182677
48.775371,9.182678
48.775371,9.182679
48.77537,9.182681
48.77537,9.182682
48.77537,9.182683
48.775369,9.182685
48.775369,9.182686
48.775369,9.182687
48.775369,9.182689
48.775368,9.18269
48.775368,9.182691
48.775368,9.182693
48.775368,9.182694
48.775367,9.182695
48.775367,9.182697
48.775367,9.182698
48.775367,9.182699
48.775366,9.182701
48.775366,9.182702
48.775366,9.182703
48.775366,9.182705
48.775365,9.182706
48.775365,9.182707
48.775365,9.182709
48.775365,9.18271
48.775364,9.182711
48.775364,9.182713
48.775364,9.182714
48.775364,9.182716
48.775363,9.182717
48.775363,9.182718
48.775363,9.18272
48.775363,9.182721
48.775362,9.182722
48.775362,9.182724
48.775362,9.182725
48.775362,9.182726
48.775362,9.182728
48.775361,9.182729
48.775361,9.18273
48.775361,9.182732
48.775361,9.182733
48.77536,9.182734
48.77536,9.182736
48.77536,9.182737
48.77536,9.182738
48.77536,9.18274
48.775359,9.182741
48.775359,9.182743
48.775359,9.182744
48.775359,9.182745
48.775359,9.182747
48.775358,9.182748
48.775358,9.182749
48.775358,9.182751
48.775358,9.182752
48.775358,9.182753
48.775357,9.182755
48.775357,9.182756
48.775357,9.182757
48.775357,9.182759
48.775357,9.18276
48.775356,9.182762
48.775356,9.182763
48.775356,9.182764
48.775356,9.182766
48.775356,9.182767
48.775356,9.182768
48.775355,9.18277
48.775355,9.182771
48.775355,9.182773
48.775355,9.182774
48.775355,9.182775
48.775355,9.182777
48.775354,9.182778
48.775354,9.182779
48.775354,9.182781
48.775354,9.182782
48.775354,9.182783
48.775354,9.182785
48.775353,9.182786
48.775353,9.182788
48.775353,9.182789
48.775353,9.18279
48.775353,9.182792
48.775353,9.182793
48.775352,9.182794
48.775352,9.182796
48.775352,9.182797
48.775352,9.182799
48.775352,9.1828
48.775352,9.182801
48.775352,9.182803
48.775351,9.182804
48.775351,9.182805
48.775351,9.182807
48.775351,9.182808
48.775351,9.18281
48.775351,9.182811
48.775351,9.182812
48.77535,9.182814
48.77535,9.182815
48.77535,9.182817
48.77535,9.182818
48.77535,9.182819
48.77535,9.182821
48.77535,9.182822
48.77535,9.182823
48.77535,9.182825
48.775349,9.182826
48.775349,9.182828
48.775349,9.182829
48.775349,9.18283
48.775349,9.182832
48.775349,9.182833
48.775349,9.182835
48.775349,9.182836
48.775349,9.182837
48.775348,9.182839
48.775348,9.18284
48.775348,9.182841
48.775348,9.182843
48.775348,9.182844
48.775348,9.182846
48.775348,9.182847
48.775348,9.182848
48.775348,9.18285
48.775348,9.182851
48.775347,9.182853
48.775347,9.182854
48.775347,9.182855
48.775347,9.182857
48.775347,9.182858
48.775347,9.182859
48.775347,9.182861
48.775347,9.182862
48.775347,9.182864
48.775347,9.182865
48.775347,9.182866
48.775347,9.182868
48.775347,9.182869
48.775346,9.182871
48.775346,9.182872
48.775346,9.182873
48.775346,9.182875
48.775346,9.182876
48.775346,9.182878
48.775346,9.182879
48.775346,9.18288
48.775346,9.182882
48.775346,9.182883
48.775346,9.182885
48.775346,9.182886
48.775346,9.182887
48.775346,9.182889
48.775346,9.18289
48.775346,9.182892
48.775346,9.182893
48.775346,9.182894
48.775346,9.182896
48.775345,9.182897
48.775345,9.182898
48.775345,9.1829
48.775345,9.182901
48.775345,9.182903
48.775345,9.182904
48.775345,9.182905
48.775345,9.182907
48.775345,9.182908
48.775345,9.18291
48.775345,9.182911
48.775345,9.182912
48.775345,9.182914
48.775345,9.182915
48.775345,9.182917
48.775345,9.182918
48.775345,9.182919
48.775345,9.182921
48.775345,9.182922
48.775345,9.182924
48.775345,9.182925
48.775345,9.182926
48.775345,9.182928
48.775345,9.182929
48.775345,9.182931
48.775345,9.182932
48.775345,9.182933
48.775345,9.182935
48.775345,9.182936
48.775345,9.182938
48.775345,9.182939
48.775345,9.18294
48.775345,9.182942
48.775345,9.182943
48.775345,9.182945
48.775345,9.182946
48.775345,9.182947
48.775345,9.182949
48.775345,9.18295
48.775345,9.182952
48.775345,9.182953
48.775345,9.182954
48.775345,9.182956
48.775345,9.182957
48.775345,9.182959
48.775345,9.18296
48.775345,9.182961
48.775345,9.182963
48.775345,9.182964
48.775345,9.182966
48.775345,9.182967
48.775346,9.182968
48.775346,9.18297
48.775346,9.182971
48.775346,9.182972
48.775346,9.182974
48.775346,9.182975
48.775346,9.182977
48.775346,9.182978
48.775346,9.182979
48.775346,9.182981
48.775346,9.182982
48.775346,9.182984
48.775346,9.182985
48.775346,9.182986
48.775346,9.182988
48.775346,9.182989
48.775346,9.182991
48.775346,9.182992
48.775346,9.182993
48.775347,9.182995
48.775347,9.182996
48.775347,9.182998
48.775347,9.182999
48.775347,9.183
48.775347,9.183002
48.775347,9.183003
48.775347,9.183005
48.775347,9.183006
48.775347,9.183007
48.775347,9.183009
48.775347,9.18301
48.775347,9.183011
48.775348,9.183013
48.775348,9.183014
48.775348,9.183016
48.775348,9.183017
48.775348,9.183018
48.775348,9.18302
48.775348,9.183021
48.775348,9.183023
48.775348,9.183024
48.775348,9.183025
48.775349,9.183027
48.775349,9.183028
48.775349,9.183029
48.775349,9.183031
48.775349,9.183032
48.775349,9.183034
48.775349,9.183035
48.775349,9.183036
48.775349,9.183038
48.77535,9.183039
48.77535,9.183041
48.77535,9.183042
48.77535,9.183043
48.77535,9.183045
48.77535,9.183046
48.77535,9.183047
48.77535,9.183049
48.77535,9.18305
48.775351,9.183052
48.775351,9.183053
48.775351,9.183054
48.775351,9.183056
48.775351,9.183057
48.775351,9.183059
48.775351,9.18306
48.775352,9.183061
48.775352,9.183063
48.775352,9.183064
